order_id,payment_type,installments,payment_value
order_005172,credit_card,4,924.22
order_005173,credit_card,10,141.88
order_005174,boleto,1,46.43
order_005175,credit_card,1,564.5
order_005176,credit_card,1,173.89000000000001
order_005177,debit_card,1,202.12
order_005178,credit_card,1,408.87
order_005179,voucher,1,132.03
order_005180,boleto,1,477.66999999999996
order_005181,credit_card,1,162.63
order_005182,credit_card,2,329.20000000000005
order_005183,credit_card,1,148.29999999999998
order_005184,credit_card,6,133.3
order_005185,boleto,1,457.59
order_005186,credit_card,1,265.96000000000004
order_005187,credit_card,3,352.24
order_005188,credit_card,1,70.87
order_005189,boleto,1,208.94
order_005190,credit_card,1,193.77
order_005191,credit_card,1,229.88
order_005192,credit_card,5,681.3700000000001
order_005193,credit_card,5,173.61
order_005194,credit_card,6,664.31
order_005195,credit_card,2,278.11
order_005196,credit_card,6,63.25
order_005197,credit_card,1,45.25
order_005198,credit_card,5,775.0
order_005199,credit_card,5,57.71
order_005200,credit_card,4,140.91
order_005201,credit_card,4,76.13
order_005202,credit_card,1,312.7
order_005203,credit_card,5,241.31
order_005204,credit_card,2,241.32
order_005205,credit_card,1,109.95
order_005206,credit_card,10,129.9
order_005207,boleto,1,55.42
order_005208,credit_card,8,395.42999999999995
order_005209,credit_card,1,306.40999999999997
order_005210,credit_card,1,321.18
order_005211,credit_card,1,235.13
order_005212,credit_card,7,162.71
order_005213,boleto,1,298.46000000000004
order_005214,credit_card,6,249.71999999999997
order_005215,credit_card,7,44.23
order_005216,credit_card,3,56.23
order_005217,boleto,1,48.26
order_005218,voucher,1,125.54
order_005219,credit_card,1,521.15
order_005220,credit_card,3,533.37
order_005221,credit_card,3,266.66
order_005222,credit_card,3,134.76
order_005223,credit_card,4,92.05000000000001
order_005224,credit_card,1,295.87
order_005225,credit_card,1,340.67
order_005226,credit_card,1,170.34
order_005227,voucher,1,220.18
order_005228,credit_card,6,65.93
order_005229,credit_card,1,246.85999999999999
order_005230,credit_card,2,75.45
order_005231,credit_card,1,392.7
order_005232,credit_card,2,43.42
order_005233,credit_card,1,244.59
order_005234,credit_card,3,194.63
order_005235,credit_card,1,601.4100000000001
order_005236,credit_card,3,112.5
order_005237,boleto,1,47.65
order_005238,credit_card,4,313.94
order_005239,credit_card,1,212.96999999999997
order_005240,credit_card,6,72.15
order_005241,credit_card,1,304.66999999999996
order_005242,credit_card,1,334.94
order_005243,credit_card,1,76.11
order_005244,credit_card,1,316.25
order_005245,credit_card,1,597.06
order_005246,credit_card,1,197.85
order_005247,credit_card,3,204.59
order_005248,credit_card,1,148.57
order_005249,boleto,1,210.02999999999997
order_005250,credit_card,4,328.09
order_005251,credit_card,3,341.67999999999995
order_005252,boleto,1,408.58
order_005253,credit_card,8,61.22
order_005254,credit_card,2,465.57000000000005
order_005255,credit_card,4,65.97
order_005256,credit_card,1,289.76
order_005257,credit_card,3,244.45
order_005258,voucher,1,56.86
order_005259,boleto,1,320.0
order_005260,credit_card,10,686.58
order_005261,credit_card,1,111.06
order_005262,boleto,1,75.81
order_005263,credit_card,4,126.02
order_005264,credit_card,1,364.81
order_005265,credit_card,4,181.04
order_005266,credit_card,9,120.54
order_005267,credit_card,1,406.15
order_005268,credit_card,1,236.38
order_005269,voucher,1,440.78
order_005270,boleto,1,499.41
order_005271,credit_card,1,395.75
order_005272,boleto,1,576.81
order_005273,credit_card,4,603.2199999999999
order_005274,credit_card,1,276.78
order_005275,credit_card,1,385.26
order_005276,credit_card,1,153.16
order_005277,credit_card,5,257.85
order_005278,credit_card,8,570.72
order_005279,credit_card,1,29.95
order_005280,credit_card,7,250.67000000000002
order_005281,credit_card,1,205.01
order_005282,credit_card,5,248.79
order_005283,credit_card,5,225.52
order_005284,boleto,1,494.01
order_005285,credit_card,1,753.86
order_005286,credit_card,2,472.3
order_005287,boleto,1,761.41
order_005288,credit_card,1,325.59000000000003
order_005289,credit_card,4,580.47
order_005290,credit_card,3,318.01
order_005291,credit_card,3,651.3199999999999
order_005292,credit_card,1,487.41999999999996
order_005293,credit_card,8,151.49
order_005294,credit_card,4,176.49
order_005295,boleto,1,248.6
order_005296,credit_card,6,1006.01
order_005297,credit_card,5,490.7099999999999
order_005298,credit_card,8,447.58000000000004
order_005299,credit_card,6,578.02
order_005300,credit_card,4,265.28
order_005301,credit_card,6,207.89
order_005302,voucher,1,360.70000000000005
order_005303,credit_card,3,358.6700000000001
order_005304,credit_card,6,164.64000000000001
order_005305,credit_card,6,131.85999999999999
order_005306,credit_card,1,298.13
order_005307,boleto,1,60.7
order_005308,credit_card,6,669.49
order_005309,credit_card,7,67.55
order_005310,credit_card,1,202.29999999999998
order_005311,voucher,1,124.51
order_005312,credit_card,4,900.98
order_005313,credit_card,3,485.27
order_005314,credit_card,1,232.33
order_005315,credit_card,1,215.84
order_005316,boleto,1,300.78999999999996
order_005317,credit_card,1,716.4699999999999
order_005318,credit_card,1,445.53999999999996
order_005319,credit_card,1,512.51
order_005320,boleto,1,257.71
order_005321,credit_card,4,292.13
order_005322,credit_card,1,472.01
order_005323,credit_card,3,355.35
order_005324,boleto,1,363.66999999999996
order_005325,credit_card,3,367.96000000000004
order_005326,credit_card,2,341.18
order_005327,credit_card,8,133.20000000000002
order_005328,credit_card,3,93.55
order_005329,credit_card,1,418.51
order_005330,boleto,1,440.31
order_005331,credit_card,2,439.68
order_005332,credit_card,1,238.76
order_005333,credit_card,2,632.03
order_005334,credit_card,1,190.3
order_005335,credit_card,1,443.5
order_005336,credit_card,1,219.2
order_005337,boleto,1,326.62
order_005338,credit_card,1,155.26999999999998
order_005339,credit_card,4,512.16
order_005340,credit_card,7,155.78
order_005341,boleto,1,88.78
order_005342,credit_card,2,347.65999999999997
order_005343,credit_card,1,319.65
order_005344,credit_card,1,618.35
order_005345,credit_card,10,154.33999999999997
order_005346,credit_card,1,258.02
order_005347,boleto,1,309.36
order_005348,credit_card,3,413.77
order_005349,credit_card,1,203.35999999999999
order_005350,credit_card,1,440.84999999999997
order_005351,credit_card,2,408.28999999999996
order_005352,credit_card,1,227.35
order_005353,boleto,1,727.3100000000001
order_005354,credit_card,1,217.23
order_005355,credit_card,5,110.11000000000001
order_005356,credit_card,1,199.81
order_005357,credit_card,2,88.15
order_005358,boleto,1,31.49
order_005359,credit_card,1,800.81
order_005360,credit_card,3,30.93
order_005361,credit_card,1,45.75
order_005362,credit_card,1,376.54
order_005363,voucher,1,67.5
order_005364,credit_card,3,154.68
order_005365,credit_card,1,126.05000000000001
order_005366,boleto,1,114.3
order_005367,voucher,1,307.65
order_005368,credit_card,2,290.38
order_005369,credit_card,4,258.66
order_005370,credit_card,1,159.9
order_005371,credit_card,2,113.24000000000001
order_005372,credit_card,5,295.46000000000004
order_005373,boleto,1,399.1
order_005374,credit_card,1,127.82
order_005375,boleto,1,79.57
order_005376,credit_card,1,220.43
order_005377,boleto,1,96.35
order_005378,credit_card,4,234.08999999999997
order_005379,credit_card,1,256.38
order_005380,credit_card,1,71.55
order_005381,credit_card,3,330.2
order_005382,credit_card,3,216.77999999999997
order_005383,credit_card,4,351.65
order_005384,credit_card,2,254.76999999999998
order_005385,boleto,1,37.78
order_005386,voucher,1,235.99
order_005387,credit_card,3,131.31
order_005388,credit_card,3,743.59
order_005389,credit_card,4,152.64999999999998
order_005390,credit_card,8,410.15
order_005391,credit_card,1,69.3
order_005392,boleto,1,254.23
order_005393,credit_card,8,459.43
order_005394,boleto,1,263.25
order_005395,credit_card,2,185.06
order_005396,credit_card,8,102.42999999999999
order_005397,boleto,1,121.23
order_005398,credit_card,2,454.75
order_005399,credit_card,1,694.83
order_005400,credit_card,1,116.03
order_005401,credit_card,2,147.75
order_005402,credit_card,7,68.44
order_005403,credit_card,7,276.46
order_005404,boleto,1,151.08999999999997
order_005405,credit_card,1,169.04000000000002
order_005406,credit_card,4,74.5
order_005407,credit_card,6,167.64
order_005408,voucher,1,356.22
order_005409,credit_card,4,293.0
order_005410,credit_card,1,821.64
order_005411,credit_card,4,459.66
order_005412,voucher,1,244.69
order_005413,voucher,1,126.91
order_005414,credit_card,4,238.41000000000003
order_005415,credit_card,1,94.41
order_005416,credit_card,4,50.58
order_005417,credit_card,2,342.80999999999995
order_005418,credit_card,4,298.4
order_005419,credit_card,1,253.11
order_005420,credit_card,8,236.8
order_005421,credit_card,4,206.3
order_005422,boleto,1,211.62
order_005423,credit_card,4,238.71
order_005424,credit_card,3,514.4100000000001
order_005425,boleto,1,218.38
order_005426,credit_card,1,415.27000000000004
order_005427,voucher,1,39.65
order_005428,credit_card,1,304.25
order_005429,credit_card,1,281.56
order_005430,boleto,1,533.9599999999999
order_005431,credit_card,3,416.97
order_005432,credit_card,3,418.05
order_005433,credit_card,3,138.1
order_005434,credit_card,5,440.87
order_005435,credit_card,5,161.62
order_005436,credit_card,1,377.19000000000005
order_005437,credit_card,10,706.23
order_005438,credit_card,8,172.76000000000002
order_005439,credit_card,1,36.17
order_005440,credit_card,4,1000.7299999999999
order_005441,voucher,1,490.59
order_005442,credit_card,9,151.25
order_005443,credit_card,5,475.58000000000004
order_005444,credit_card,3,171.45999999999998
order_005445,credit_card,4,328.35
order_005446,credit_card,5,172.67
order_005447,credit_card,1,85.39
order_005448,credit_card,3,77.39
order_005449,credit_card,3,80.71
order_005450,credit_card,1,203.60000000000002
order_005451,boleto,1,111.5
order_005452,boleto,1,321.43
order_005453,credit_card,4,402.45
order_005454,credit_card,1,254.41000000000003
order_005455,credit_card,5,348.51
order_005456,credit_card,1,170.48
order_005457,credit_card,1,231.47
order_005458,credit_card,2,152.01000000000002
order_005459,credit_card,3,392.65999999999997
order_005460,credit_card,1,61.54
order_005461,boleto,1,188.82999999999998
order_005462,boleto,1,84.79
order_005463,credit_card,4,33.269999999999996
order_005464,debit_card,1,46.26
order_005465,credit_card,2,131.72
order_005466,credit_card,3,404.95
order_005467,credit_card,4,134.34
order_005468,credit_card,1,520.39
order_005469,boleto,1,556.0
order_005470,boleto,1,402.72
order_005471,credit_card,2,159.98999999999998
order_005472,credit_card,6,301.9
order_005473,boleto,1,93.39
order_005474,credit_card,1,564.85
order_005475,credit_card,1,88.38
order_005476,credit_card,1,110.49
order_005477,boleto,1,520.72
order_005478,debit_card,1,109.32000000000001
order_005479,credit_card,1,220.78
order_005480,credit_card,1,445.62
order_005481,boleto,1,75.38
order_005482,credit_card,1,173.93
order_005483,credit_card,2,216.26
order_005484,credit_card,1,702.4499999999999
order_005485,credit_card,4,66.87
order_005486,credit_card,3,105.28
order_005487,debit_card,1,169.97000000000003
order_005488,credit_card,5,388.97999999999996
order_005489,credit_card,5,145.57
order_005490,boleto,1,360.98
order_005491,credit_card,6,202.78
order_005492,credit_card,1,55.73
order_005493,boleto,1,82.91
order_005494,credit_card,1,539.03
order_005495,voucher,1,365.35999999999996
order_005496,credit_card,1,35.519999999999996
order_005497,voucher,1,265.44
order_005498,credit_card,4,178.12
order_005499,credit_card,6,92.17
order_005500,boleto,1,90.45
order_005501,credit_card,9,177.95000000000002
order_005502,credit_card,4,77.49
order_005503,credit_card,1,59.99
order_005504,credit_card,4,190.93
order_005505,credit_card,1,732.7300000000001
order_005506,credit_card,1,106.45
order_005507,credit_card,3,113.21
order_005508,voucher,1,378.32
order_005509,credit_card,3,164.01
order_005510,credit_card,5,140.8
order_005511,credit_card,1,307.13
order_005512,boleto,1,173.78
order_005513,credit_card,9,60.769999999999996
order_005514,boleto,1,140.12
order_005515,credit_card,7,257.6
order_005516,boleto,1,102.13999999999999
order_005517,credit_card,1,760.66
order_005518,credit_card,3,511.01000000000005
order_005519,credit_card,1,320.27000000000004
order_005520,credit_card,1,240.1
order_005521,credit_card,1,566.72
order_005522,credit_card,6,911.66
order_005523,credit_card,5,224.49999999999997
order_005524,credit_card,1,214.79
order_005525,boleto,1,44.06
order_005526,voucher,1,54.05
order_005527,credit_card,3,291.67
order_005528,credit_card,6,1056.14
order_005529,credit_card,3,294.71
order_005530,voucher,1,560.12
order_005531,credit_card,2,633.44
order_005532,boleto,1,355.32
order_005533,credit_card,6,56.96
order_005534,boleto,1,52.69
order_005535,credit_card,1,185.45
order_005536,voucher,1,583.19
order_005537,credit_card,6,70.3
order_005538,credit_card,7,307.25
order_005539,credit_card,1,47.48
order_005540,credit_card,1,351.29999999999995
order_005541,credit_card,7,378.15999999999997
order_005542,credit_card,4,355.72999999999996
order_005543,credit_card,6,125.92
order_005544,credit_card,6,292.0
order_005545,credit_card,2,470.23
order_005546,credit_card,1,80.93
order_005547,credit_card,9,494.71000000000004
order_005548,credit_card,2,147.74
order_005549,boleto,1,243.17999999999998
order_005550,boleto,1,265.83
order_005551,voucher,1,115.14
order_005552,credit_card,1,227.92000000000002
order_005553,credit_card,2,192.54000000000002
order_005554,credit_card,10,1181.62
order_005555,credit_card,1,210.37
order_005556,credit_card,6,167.87
order_005557,voucher,1,305.94
order_005558,credit_card,7,215.04000000000002
order_005559,credit_card,2,314.68
order_005560,credit_card,1,111.5
order_005561,credit_card,1,200.85
order_005562,credit_card,3,279.61
order_005563,boleto,1,141.55
order_005564,credit_card,5,272.32
order_005565,credit_card,1,45.77
order_005566,credit_card,1,53.45
order_005567,boleto,1,48.64
order_005568,credit_card,5,263.6
order_005569,voucher,1,316.58
order_005570,credit_card,7,623.1100000000001
order_005571,credit_card,1,238.77
order_005572,credit_card,4,315.48
order_005573,credit_card,4,86.08
order_005574,credit_card,9,966.8
order_005575,boleto,1,102.77
order_005576,credit_card,1,503.72
order_005577,credit_card,5,81.55
order_005578,boleto,1,948.75
order_005579,voucher,1,491.77
order_005580,credit_card,5,36.04
order_005581,credit_card,2,463.56
order_005582,boleto,1,304.89
order_005583,credit_card,7,205.28
order_005584,credit_card,1,48.949999999999996
order_005585,credit_card,9,123.36
order_005586,credit_card,1,104.74
order_005587,credit_card,1,393.66
order_005588,boleto,1,214.11
order_005589,credit_card,3,213.22
order_005590,boleto,1,173.46
order_005591,credit_card,3,38.65
order_005592,boleto,1,860.7100000000002
order_005593,credit_card,1,40.6
order_005594,credit_card,6,252.66
order_005595,credit_card,1,48.61
order_005596,credit_card,2,87.41999999999999
order_005597,credit_card,7,482.89
order_005598,boleto,1,256.17
order_005599,credit_card,2,842.47
order_005600,boleto,1,45.269999999999996
order_005601,boleto,1,70.00999999999999
order_005602,credit_card,1,422.9
order_005603,debit_card,1,92.26
order_005604,boleto,1,283.04
order_005605,boleto,1,70.13
order_005606,credit_card,2,500.76
order_005607,credit_card,3,65.72
order_005608,boleto,1,500.39
order_005609,credit_card,2,87.29
order_005610,credit_card,2,416.99
order_005611,credit_card,1,310.37
order_005612,debit_card,1,597.1
order_005613,credit_card,3,593.09
order_005614,credit_card,7,553.11
order_005615,credit_card,9,25.37
order_005616,boleto,1,385.53000000000003
order_005617,credit_card,1,282.01
order_005618,credit_card,7,676.26
order_005619,credit_card,9,158.92
order_005620,boleto,1,436.80999999999995
order_005621,boleto,1,759.85
order_005622,credit_card,6,1021.9599999999999
order_005623,credit_card,4,220.24
order_005624,credit_card,8,300.73
order_005625,credit_card,1,196.36
order_005626,credit_card,4,245.60999999999999
order_005627,credit_card,3,415.72999999999996
order_005628,credit_card,1,26.8
order_005629,voucher,1,35.8
order_005630,credit_card,3,145.52
order_005631,credit_card,1,185.24
order_005632,credit_card,2,258.72
order_005633,credit_card,2,167.70999999999998
order_005634,credit_card,1,52.91
order_005635,boleto,1,150.38
order_005636,credit_card,1,59.98
order_005637,credit_card,1,545.98
order_005638,credit_card,3,382.52000000000004
order_005639,credit_card,8,392.23
order_005640,boleto,1,74.63
order_005641,boleto,1,111.71
order_005642,credit_card,9,247.74
order_005643,credit_card,2,118.41
order_005644,credit_card,1,644.1899999999999
order_005645,credit_card,3,537.3
order_005646,boleto,1,129.92000000000002
order_005647,credit_card,1,308.69
order_005648,credit_card,2,116.08
order_005649,credit_card,6,32.04
order_005650,credit_card,1,62.59
order_005651,credit_card,2,268.12
order_005652,credit_card,1,431.93
order_005653,boleto,1,339.08000000000004
order_005654,credit_card,5,332.76
order_005655,credit_card,1,49.47
order_005656,debit_card,1,143.84
order_005657,credit_card,1,200.42
order_005658,credit_card,4,127.26
order_005659,credit_card,1,297.79
order_005660,credit_card,2,404.74
order_005661,credit_card,3,64.89
order_005662,credit_card,1,657.2900000000001
order_005663,credit_card,2,365.36
order_005664,credit_card,8,163.43
order_005665,credit_card,6,109.29
order_005666,credit_card,2,96.65
order_005667,credit_card,5,158.53
order_005668,boleto,1,96.97999999999999
order_005669,credit_card,1,123.39999999999999
order_005670,credit_card,5,179.05
order_005671,credit_card,3,44.59
order_005672,credit_card,4,182.36
order_005673,credit_card,1,55.74
order_005674,credit_card,2,79.9
order_005675,credit_card,2,208.70999999999998
order_005676,credit_card,1,221.91
order_005677,credit_card,1,214.64000000000001
order_005678,boleto,1,113.57
order_005679,credit_card,6,698.7
order_005680,boleto,1,338.28999999999996
order_005681,credit_card,6,549.1500000000001
order_005682,credit_card,2,509.39
order_005683,boleto,1,359.9
order_005684,credit_card,5,515.14
order_005685,credit_card,4,149.31
order_005686,boleto,1,96.81
order_005687,credit_card,2,323.16
order_005688,credit_card,6,96.59
order_005689,boleto,1,192.08
order_005690,boleto,1,117.12
order_005691,credit_card,1,149.5
order_005692,credit_card,5,353.58000000000004
order_005693,credit_card,1,191.23999999999998
order_005694,credit_card,1,613.1600000000001
order_005695,credit_card,1,43.3
order_005696,credit_card,3,488.81
order_005697,credit_card,4,288.84000000000003
order_005698,credit_card,1,273.72
order_005699,credit_card,1,100.58
order_005700,credit_card,1,260.5
order_005701,credit_card,2,732.5
order_005702,credit_card,2,123.6
order_005703,credit_card,1,214.63
order_005704,credit_card,1,143.35
order_005705,credit_card,3,123.94
order_005706,boleto,1,376.18
order_005707,boleto,1,263.86
order_005708,boleto,1,431.5
order_005709,boleto,1,182.60000000000002
order_005710,credit_card,1,465.91
order_005711,voucher,1,76.3
order_005712,credit_card,3,142.83
order_005713,credit_card,1,436.59999999999997
order_005714,credit_card,1,58.66
order_005715,voucher,1,71.38999999999999
order_005716,credit_card,1,42.54
order_005717,credit_card,5,133.2
order_005718,boleto,1,343.46999999999997
order_005719,credit_card,5,112.41
order_005720,boleto,1,209.06
order_005721,boleto,1,505.97999999999996
order_005722,credit_card,1,90.08
order_005723,credit_card,1,58.8
order_005724,credit_card,1,618.9100000000001
order_005725,credit_card,7,162.27
order_005726,voucher,1,233.49
order_005727,credit_card,2,114.23
order_005728,boleto,1,152.39
order_005729,credit_card,5,73.88
order_005730,credit_card,1,256.5
order_005731,credit_card,1,246.51
order_005732,boleto,1,206.31
order_005733,voucher,1,199.95
order_005734,credit_card,7,73.9
order_005735,boleto,1,218.55
order_005736,boleto,1,74.03999999999999
order_005737,credit_card,4,175.72
order_005738,boleto,1,365.08
order_005739,boleto,1,239.96
order_005740,credit_card,2,355.94
order_005741,credit_card,9,353.6
order_005742,credit_card,1,100.76
order_005743,credit_card,1,553.67
order_005744,credit_card,1,141.89999999999998
order_005745,credit_card,2,378.36
order_005746,credit_card,1,105.82000000000001
order_005747,credit_card,1,275.26
order_005748,credit_card,1,153.36
order_005749,boleto,1,470.40999999999997
order_005750,credit_card,3,181.04
order_005751,credit_card,8,298.90999999999997
order_005752,credit_card,4,270.19
order_005753,credit_card,6,386.34
order_005754,credit_card,2,949.34
order_005755,boleto,1,231.10999999999999
order_005756,boleto,1,98.11000000000001
order_005757,credit_card,1,497.57
order_005758,voucher,1,47.91
order_005759,credit_card,1,209.04
order_005760,credit_card,3,365.33
order_005761,credit_card,2,87.22
order_005762,boleto,1,646.55
order_005763,credit_card,3,89.2
order_005764,credit_card,2,177.54999999999998
order_005765,credit_card,6,102.44000000000001
order_005766,credit_card,2,204.8
order_005767,voucher,1,395.11
order_005768,boleto,1,767.52
order_005769,boleto,1,471.46
order_005770,boleto,1,263.98
order_005771,credit_card,5,193.6
order_005772,debit_card,1,348.6
order_005773,credit_card,4,247.86
order_005774,credit_card,1,262.45
order_005775,credit_card,1,63.91
order_005776,credit_card,8,450.94
order_005777,credit_card,7,86.24
order_005778,credit_card,1,81.69
order_005779,credit_card,4,471.39
order_005780,credit_card,1,82.43
order_005781,boleto,1,152.63000000000002
order_005782,credit_card,2,325.13
order_005783,credit_card,7,419.49
order_005784,boleto,1,183.23999999999998
order_005785,credit_card,7,303.13
order_005786,credit_card,6,419.65000000000003
order_005787,boleto,1,182.95
order_005788,credit_card,5,208.86
order_005789,credit_card,3,158.36999999999998
order_005790,credit_card,2,287.31
order_005791,credit_card,1,393.05
order_005792,credit_card,3,210.32
order_005793,boleto,1,187.53
order_005794,credit_card,2,284.77
order_005795,credit_card,2,572.5699999999999
order_005796,boleto,1,69.62
order_005797,credit_card,2,95.09
order_005798,voucher,1,218.98
order_005799,credit_card,2,405.85
order_005800,credit_card,3,451.7
order_005801,credit_card,3,378.95000000000005
order_005802,voucher,1,199.91
order_005803,voucher,1,226.84
order_005804,credit_card,1,82.12
order_005805,voucher,1,139.64000000000001
order_005806,credit_card,1,123.8
order_005807,credit_card,3,514.78
order_005808,debit_card,1,389.12
order_005809,debit_card,1,282.38
order_005810,voucher,1,176.36
order_005811,credit_card,1,103.92999999999999
order_005812,boleto,1,345.66
order_005813,debit_card,1,485.55
order_005814,credit_card,1,61.67
order_005815,credit_card,2,435.5
order_005816,credit_card,1,239.25
order_005817,credit_card,9,149.75
order_005818,credit_card,8,68.26
order_005819,boleto,1,54.12
order_005820,credit_card,1,205.39000000000001
order_005821,credit_card,1,410.3
order_005822,credit_card,1,116.85
order_005823,credit_card,1,129.84
order_005824,boleto,1,75.35
order_005825,credit_card,8,443.81
order_005826,credit_card,7,53.86
order_005827,credit_card,2,81.5
order_005828,boleto,1,319.78999999999996
order_005829,boleto,1,347.6
order_005830,credit_card,1,101.9
order_005831,boleto,1,143.60999999999999
order_005832,credit_card,5,102.6
order_005833,credit_card,6,153.47
order_005834,credit_card,1,491.91
order_005835,boleto,1,145.74
order_005836,credit_card,7,178.01
order_005837,credit_card,6,151.88
order_005838,credit_card,3,344.26
order_005839,boleto,1,855.79
order_005840,boleto,1,526.76
order_005841,credit_card,4,484.40999999999997
order_005842,credit_card,2,450.14000000000004
order_005843,boleto,1,390.75
order_005844,boleto,1,122.81
order_005845,credit_card,7,404.37
order_005846,credit_card,3,304.74
order_005847,credit_card,2,650.26
order_005848,boleto,1,368.01
order_005849,credit_card,6,345.45
order_005850,credit_card,1,46.83
order_005851,credit_card,3,359.96
order_005852,credit_card,3,95.31
order_005853,boleto,1,132.41
order_005854,credit_card,6,456.51000000000005
order_005855,credit_card,1,300.33
order_005856,boleto,1,55.36
order_005857,credit_card,8,197.2
order_005858,credit_card,3,191.12
order_005859,credit_card,3,587.88
order_005860,credit_card,9,197.25
order_005861,credit_card,3,173.39
order_005862,credit_card,5,322.04
order_005863,credit_card,2,109.66999999999999
order_005864,debit_card,1,146.68
order_005865,voucher,1,93.2
order_005866,credit_card,4,356.13
order_005867,credit_card,5,1319.9399999999998
order_005868,credit_card,4,242.54
order_005869,credit_card,7,207.58
order_005870,boleto,1,352.09999999999997
order_005871,credit_card,4,160.23999999999998
order_005872,credit_card,1,331.45000000000005
order_005873,credit_card,8,197.57999999999998
order_005874,credit_card,1,175.67000000000002
order_005875,credit_card,3,319.47
order_005876,credit_card,9,307.87
order_005877,credit_card,1,475.8
order_005878,credit_card,10,1090.46
order_005879,credit_card,5,565.72
order_005880,credit_card,3,305.29
order_005881,boleto,1,234.41
order_005882,boleto,1,144.15
order_005883,credit_card,5,112.58000000000001
order_005884,credit_card,3,383.68
order_005885,credit_card,8,207.35000000000002
order_005886,credit_card,3,153.74
order_005887,boleto,1,407.85999999999996
order_005888,credit_card,9,699.9599999999999
order_005889,credit_card,1,180.51
order_005890,credit_card,3,387.69
order_005891,credit_card,5,209.77
order_005892,credit_card,1,149.15
order_005893,credit_card,1,231.3
order_005894,credit_card,8,295.74
order_005895,credit_card,1,82.19999999999999
order_005896,boleto,1,404.51
order_005897,voucher,1,32.230000000000004
order_005898,boleto,1,292.3
order_005899,credit_card,7,210.42000000000002
order_005900,boleto,1,375.28999999999996
order_005901,boleto,1,32.78
order_005902,credit_card,2,381.53
order_005903,boleto,1,86.45
order_005904,credit_card,3,88.45
order_005905,boleto,1,183.89999999999998
order_005906,credit_card,7,47.19
order_005907,voucher,1,420.36
order_005908,boleto,1,274.84
order_005909,credit_card,1,260.17
order_005910,voucher,1,309.09999999999997
order_005911,credit_card,7,149.99
order_005912,credit_card,3,361.17
order_005913,credit_card,1,154.71
order_005914,credit_card,1,466.37999999999994
order_005915,boleto,1,163.84
order_005916,credit_card,4,585.6800000000001
order_005917,boleto,1,55.129999999999995
order_005918,boleto,1,256.45
order_005919,boleto,1,85.61999999999999
order_005920,boleto,1,36.19
order_005921,credit_card,1,517.3
order_005922,boleto,1,99.15
order_005923,credit_card,6,177.1
order_005924,credit_card,7,112.97999999999999
order_005925,credit_card,1,529.63
order_005926,credit_card,9,837.29
order_005927,voucher,1,200.95
order_005928,boleto,1,430.74
order_005929,credit_card,1,316.75
order_005930,credit_card,3,147.28
order_005931,credit_card,9,55.61
order_005932,credit_card,3,344.15000000000003
order_005933,credit_card,4,177.98
order_005934,credit_card,1,134.27
order_005935,credit_card,2,60.92
order_005936,credit_card,4,400.85
order_005937,credit_card,4,362.62
order_005938,credit_card,3,872.68
order_005939,credit_card,2,133.18
order_005940,credit_card,9,96.77
order_005941,credit_card,6,138.1
order_005942,credit_card,1,62.99
order_005943,boleto,1,55.96
order_005944,boleto,1,287.89
order_005945,credit_card,2,283.21
order_005946,credit_card,4,212.54999999999998
order_005947,credit_card,1,119.78
order_005948,credit_card,3,207.26
order_005949,credit_card,2,244.86
order_005950,voucher,1,75.24
order_005951,boleto,1,99.15
order_005952,credit_card,1,238.91
order_005953,credit_card,4,596.6700000000001
order_005954,boleto,1,412.4
order_005955,credit_card,1,207.16
order_005956,boleto,1,164.92000000000002
order_005957,boleto,1,104.27000000000001
order_005958,credit_card,1,479.55999999999995
order_005959,credit_card,1,582.63
order_005960,credit_card,2,127.07000000000001
order_005961,credit_card,7,440.59000000000003
order_005962,credit_card,2,278.59
order_005963,boleto,1,64.96000000000001
order_005964,credit_card,2,33.870000000000005
order_005965,boleto,1,85.19
order_005966,credit_card,1,181.87
order_005967,boleto,1,905.15
order_005968,credit_card,7,418.5
order_005969,credit_card,5,313.71
order_005970,credit_card,3,339.87
order_005971,credit_card,1,102.95
order_005972,credit_card,2,491.73999999999995
order_005973,credit_card,4,110.01
order_005974,credit_card,1,443.12
order_005975,credit_card,3,379.66
order_005976,boleto,1,141.33
order_005977,boleto,1,657.0600000000001
order_005978,credit_card,4,166.42
order_005979,credit_card,1,321.47
order_005980,voucher,1,292.68000000000006
order_005981,credit_card,4,204.12
order_005982,debit_card,1,52.75
order_005983,credit_card,7,35.31
order_005984,credit_card,5,88.33000000000001
order_005985,credit_card,3,66.22999999999999
order_005986,credit_card,3,390.41
order_005987,boleto,1,149.08999999999997
order_005988,boleto,1,130.06
order_005989,credit_card,2,136.8
order_005990,boleto,1,401.70000000000005
order_005991,boleto,1,138.81
order_005992,credit_card,1,328.15
order_005993,credit_card,1,731.83
order_005994,boleto,1,165.85999999999999
order_005995,boleto,1,57.31
order_005996,credit_card,5,385.91
order_005997,credit_card,4,167.52
order_005998,boleto,1,1031.44
order_005999,credit_card,1,48.870000000000005
order_006000,credit_card,1,273.59
order_006001,boleto,1,105.21
order_006002,boleto,1,232.92000000000002
order_006003,credit_card,1,503.82
order_006004,credit_card,2,82.83
order_006005,credit_card,1,135.37
order_006006,voucher,1,202.43
order_006007,credit_card,4,88.5
order_006008,credit_card,5,65.53
order_006009,credit_card,3,280.7
order_006010,credit_card,8,584.16
