customer_id,customer_state
cust_003067,SP
cust_003068,MG
cust_003069,SP
cust_003070,RJ
cust_003071,PB
cust_003072,RJ
cust_003073,GO
cust_003074,SP
cust_003075,RS
cust_003076,SE
cust_003077,SP
cust_003078,SP
cust_003079,RJ
cust_003080,SP
cust_003081,SC
cust_003082,PA
cust_003083,RJ
cust_003084,SP
cust_003085,RJ
cust_003086,PR
cust_003087,SP
cust_003088,MG
cust_003089,MG
cust_003090,RS
cust_003091,SP
cust_003092,PR
cust_003093,SP
cust_003094,SP
cust_003095,PE
cust_003096,SC
cust_003097,SP
cust_003098,SP
cust_003099,SP
cust_003100,SP
cust_003101,SP
cust_003102,SP
cust_003103,RJ
cust_003104,SC
cust_003105,MG
cust_003106,RS
cust_003107,SP
cust_003108,MA
cust_003109,GO
cust_003110,DF
cust_003111,DF
cust_003112,MT
cust_003113,MG
cust_003114,SP
cust_003115,MG
cust_003116,SC
cust_003117,SC
cust_003118,MG
cust_003119,SP
cust_003120,SP
cust_003121,PA
cust_003122,MG
cust_003123,MG
cust_003124,SP
cust_003125,SP
cust_003126,CE
cust_003127,RS
cust_003128,BA
cust_003129,RJ
cust_003130,RS
cust_003131,SP
cust_003132,PR
cust_003133,RJ
cust_003134,RJ
cust_003135,RS
cust_003136,MS
cust_003137,SP
cust_003138,DF
cust_003139,SP
cust_003140,RJ
cust_003141,SP
cust_003142,SP
cust_003143,RJ
cust_003144,SP
cust_003145,RJ
cust_003146,MT
cust_003147,SP
cust_003148,SC
cust_003149,RJ
cust_003150,RS
cust_003151,SP
cust_003152,SP
cust_003153,SP
cust_003154,SP
cust_003155,SP
cust_003156,RS
cust_003157,PE
cust_003158,DF
cust_003159,PR
cust_003160,SP
cust_003161,SP
cust_003162,SP
cust_003163,SP
cust_003164,MG
cust_003165,MG
cust_003166,SP
cust_003167,SP
cust_003168,DF
cust_003169,BA
cust_003170,SP
cust_003171,PA
cust_003172,MA
cust_003173,SP
cust_003174,SP
cust_003175,RJ
cust_003176,MS
cust_003177,PE
cust_003178,SP
cust_003179,RJ
cust_003180,MG
cust_003181,RJ
cust_003182,SP
cust_003183,ES
cust_003184,RS
cust_003185,GO
cust_003186,ES
cust_003187,SC
cust_003188,RJ
cust_003189,MG
cust_003190,SP
cust_003191,RS
cust_003192,SP
cust_003193,PR
cust_003194,SP
cust_003195,SP
cust_003196,SP
cust_003197,SP
cust_003198,PR
cust_003199,SC
cust_003200,MG
cust_003201,SP
cust_003202,SP
cust_003203,SP
cust_003204,SP
cust_003205,PE
cust_003206,SP
cust_003207,SP
cust_003208,SP
cust_003209,SP
cust_003210,MG
cust_003211,MG
cust_003212,SP
cust_003213,SP
cust_003214,SP
cust_003215,SP
cust_003216,SP
cust_003217,PB
cust_003218,MG
cust_003219,MG
cust_003220,RJ
cust_003221,RJ
cust_003222,MG
cust_003223,PR
cust_003224,PR
cust_003225,SP
cust_003226,RJ
cust_003227,RJ
cust_003228,ES
cust_003229,RS
cust_003230,MG
cust_003231,SP
cust_003232,MG
cust_003233,SP
cust_003234,SP
cust_003235,SP
cust_003236,PR
cust_003237,SP
cust_003238,SP
cust_003239,CE
cust_003240,SP
cust_003241,RJ
cust_003242,RJ
cust_003243,SP
cust_003244,BA
cust_003245,SP
cust_003246,RJ
cust_003247,MG
cust_003248,RS
cust_003249,PR
cust_003250,SP
cust_003251,SP
cust_003252,PR
cust_003253,MG
cust_003254,GO
cust_003255,DF
cust_003256,GO
cust_003257,RJ
cust_003258,SP
cust_003259,BA
cust_003260,RJ
cust_003261,SP
cust_003262,GO
cust_003263,PE
cust_003264,RJ
cust_003265,SP
cust_003266,SP
cust_003267,BA
cust_003268,CE
cust_003269,SP
cust_003270,SP
cust_003271,PE
cust_003272,SP
cust_003273,MG
cust_003274,RN
cust_003275,SP
cust_003276,RS
cust_003277,SP
cust_003278,SP
cust_003279,DF
cust_003280,RJ
cust_003281,RR
cust_003282,MG
cust_003283,SP
cust_003284,SP
cust_003285,SP
cust_003286,SP
cust_003287,SP
cust_003288,SP
cust_003289,RJ
cust_003290,PR
cust_003291,RS
cust_003292,PR
cust_003293,SP
cust_003294,SP
cust_003295,RS
cust_003296,RJ
cust_003297,SP
cust_003298,DF
cust_003299,BA
cust_003300,MG
cust_003301,SP
cust_003302,BA
cust_003303,MG
cust_003304,BA
cust_003305,SC
cust_003306,BA
cust_003307,MG
cust_003308,SP
cust_003309,RS
cust_003310,MG
cust_003311,SC
cust_003312,SP
cust_003313,SP
cust_003314,PE
cust_003315,SC
cust_003316,CE
cust_003317,SC
cust_003318,MG
cust_003319,RS
cust_003320,PE
cust_003321,MG
cust_003322,RS
cust_003323,SP
cust_003324,RJ
cust_003325,PR
cust_003326,SP
cust_003327,SP
cust_003328,SP
cust_003329,SP
cust_003330,SP
cust_003331,RJ
cust_003332,CE
cust_003333,RJ
cust_003334,SP
cust_003335,SP
cust_003336,PR
cust_003337,SP
cust_003338,DF
cust_003339,RS
cust_003340,BA
cust_003341,SP
cust_003342,PR
cust_003343,SP
cust_003344,MS
cust_003345,RS
cust_003346,SP
cust_003347,SP
cust_003348,SP
cust_003349,PR
cust_003350,SP
cust_003351,MG
cust_003352,SP
cust_003353,RS
cust_003354,DF
cust_003355,BA
cust_003356,SC
cust_003357,SP
cust_003358,SP
cust_003359,PR
cust_003360,SP
cust_003361,RJ
cust_003362,SP
cust_003363,SP
cust_003364,SP
cust_003365,PE
cust_003366,SP
cust_003367,MG
cust_003368,SP
cust_003369,RS
cust_003370,SP
cust_003371,CE
cust_003372,PE
cust_003373,SP
cust_003374,CE
cust_003375,AP
cust_003376,DF
cust_003377,GO
cust_003378,SP
cust_003379,MG
cust_003380,SP
cust_003381,SP
cust_003382,PI
cust_003383,SP
cust_003384,SC
cust_003385,DF
cust_003386,ES
cust_003387,RR
cust_003388,SP
cust_003389,SP
cust_003390,RJ
cust_003391,SP
cust_003392,SP
cust_003393,SP
cust_003394,BA
cust_003395,MG
cust_003396,SP
cust_003397,RS
cust_003398,SP
cust_003399,SP
cust_003400,SC
cust_003401,MG
cust_003402,SC
cust_003403,SP
cust_003404,GO
cust_003405,MG
cust_003406,MG
cust_003407,MG
cust_003408,ES
cust_003409,MG
cust_003410,MG
cust_003411,AC
cust_003412,SC
cust_003413,RJ
cust_003414,PR
cust_003415,SP
cust_003416,SP
cust_003417,MG
cust_003418,MT
cust_003419,MT
cust_003420,SP
cust_003421,MG
cust_003422,SP
cust_003423,AP
cust_003424,TO
cust_003425,RS
cust_003426,DF
cust_003427,PR
cust_003428,MG
cust_003429,SP
cust_003430,RJ
cust_003431,RS
cust_003432,RS
cust_003433,SP
cust_003434,MS
cust_003435,SP
cust_003436,RJ
cust_003437,PR
cust_003438,PR
cust_003439,RS
cust_003440,SP
cust_003441,SP
cust_003442,RS
cust_003443,MG
cust_003444,SP
cust_003445,PR
cust_003446,RJ
cust_003447,RS
cust_003448,GO
cust_003449,SP
cust_003450,SP
cust_003451,BA
cust_003452,MG
cust_003453,PR
cust_003454,GO
cust_003455,BA
cust_003456,RN
cust_003457,MG
cust_003458,RJ
cust_003459,RJ
cust_003460,SP
cust_003461,MG
cust_003462,SP
cust_003463,PA
cust_003464,MG
cust_003465,MG
cust_003466,SP
cust_003467,SP
cust_003468,SP
cust_003469,RJ
cust_003470,SP
cust_003471,MG
cust_003472,PE
cust_003473,PE
cust_003474,RS
cust_003475,SP
cust_003476,ES
cust_003477,PE
cust_003478,SP
cust_003479,SC
cust_003480,SP
cust_003481,BA
cust_003482,RR
cust_003483,SP
cust_003484,CE
cust_003485,MG
cust_003486,AL
cust_003487,RJ
cust_003488,GO
cust_003489,SP
cust_003490,SP
cust_003491,SP
cust_003492,SE
cust_003493,DF
cust_003494,GO
cust_003495,MS
cust_003496,SP
cust_003497,SP
cust_003498,SP
cust_003499,SP
cust_003500,SP
cust_003501,RJ
cust_003502,SP
cust_003503,SP
cust_003504,SP
cust_003505,SP
cust_003506,AL
cust_003507,SC
cust_003508,RN
cust_003509,RJ
cust_003510,SP
cust_003511,BA
cust_003512,SP
cust_003513,SP
cust_003514,SP
cust_003515,SP
cust_003516,SP
cust_003517,SP
cust_003518,RS
cust_003519,SP
cust_003520,SP
cust_003521,DF
cust_003522,SP
cust_003523,SP
cust_003524,ES
cust_003525,SP
cust_003526,SP
cust_003527,RJ
cust_003528,SP
cust_003529,MG
cust_003530,DF
cust_003531,SP
cust_003532,MG
cust_003533,RJ
cust_003534,SP
cust_003535,MG
cust_003536,SP
cust_003537,RJ
cust_003538,SP
cust_003539,RJ
cust_003540,SP
cust_003541,DF
cust_003542,SP
cust_003543,RJ
cust_003544,RJ
cust_003545,PR
cust_003546,MG
cust_003547,RS
cust_003548,BA
cust_003549,ES
cust_003550,SP
cust_003551,MG
cust_003552,GO
cust_003553,AC
cust_003554,PE
cust_003555,SP
cust_003556,SP
cust_003557,RJ
cust_003558,SC
cust_003559,RJ
cust_003560,RJ
cust_003561,GO
cust_003562,SP
cust_003563,ES
cust_003564,RJ
cust_003565,SP
cust_003566,RJ
cust_003567,SC
cust_003568,SP
cust_003569,SP
cust_003570,MA
cust_003571,SP
cust_003572,MG
cust_003573,MG
cust_003574,RJ
cust_003575,RS
cust_003576,SP
cust_003577,MG
cust_003578,SP
cust_003579,RS
cust_003580,SP
cust_003581,MG
cust_003582,SP
cust_003583,SP
cust_003584,SP
cust_003585,SP
cust_003586,DF
cust_003587,SP
cust_003588,MT
cust_003589,AL
cust_003590,MG
cust_003591,SP
cust_003592,SP
cust_003593,BA
cust_003594,SP
cust_003595,SP
cust_003596,MG
cust_003597,GO
cust_003598,BA
cust_003599,SP
cust_003600,RS
cust_003601,SP
cust_003602,SP
cust_003603,PE
cust_003604,SP
cust_003605,SP
cust_003606,SP
cust_003607,ES
cust_003608,BA
cust_003609,RS
cust_003610,SC
cust_003611,SP
cust_003612,RJ
cust_003613,SP
cust_003614,SP
cust_003615,RJ
cust_003616,PA
cust_003617,SP
cust_003618,SP
cust_003619,SP
cust_003620,SP
cust_003621,CE
cust_003622,RJ
cust_003623,RJ
cust_003624,SC
cust_003625,SP
cust_003626,RJ
cust_003627,RJ
cust_003628,MG
cust_003629,PI
cust_003630,BA
cust_003631,RJ
cust_003632,DF
cust_003633,SP
cust_003634,SP
cust_003635,SP
cust_003636,SP
cust_003637,RJ
cust_003638,MG
cust_003639,CE
cust_003640,RJ
cust_003641,RJ
cust_003642,SP
cust_003643,SP
cust_003644,MG
cust_003645,RJ
cust_003646,GO
cust_003647,SP
cust_003648,SP
cust_003649,RJ
cust_003650,SP
cust_003651,SP
cust_003652,PR
cust_003653,SP
cust_003654,MG
cust_003655,SP
cust_003656,SP
cust_003657,SP
cust_003658,BA
cust_003659,SP
cust_003660,SC
cust_003661,SP
cust_003662,BA
cust_003663,SP
cust_003664,RS
cust_003665,MG
cust_003666,MT
cust_003667,SP
cust_003668,SP
cust_003669,SP
cust_003670,DF
cust_003671,MG
cust_003672,BA
cust_003673,SP
cust_003674,SP
cust_003675,SP
cust_003676,RN
cust_003677,RS
cust_003678,MT
cust_003679,SP
cust_003680,MG
cust_003681,RS
cust_003682,SP
cust_003683,GO
cust_003684,MA
cust_003685,PE
cust_003686,SC
cust_003687,SP
cust_003688,SP
cust_003689,RN
cust_003690,SP
cust_003691,PR
cust_003692,PR
cust_003693,MG
cust_003694,AC
cust_003695,SP
cust_003696,SP
cust_003697,SP
cust_003698,RJ
cust_003699,SP
cust_003700,SP
cust_003701,GO
cust_003702,MS
cust_003703,SP
cust_003704,SP
cust_003705,MT
cust_003706,SP
cust_003707,SP
cust_003708,SP
cust_003709,MG
cust_003710,SP
cust_003711,RN
cust_003712,RJ
cust_003713,RJ
cust_003714,SP
cust_003715,RJ
cust_003716,RS
cust_003717,SC
cust_003718,SC
cust_003719,MG
cust_003720,CE
cust_003721,DF
cust_003722,SC
cust_003723,SP
cust_003724,SP
cust_003725,SP
cust_003726,RS
cust_003727,RJ
cust_003728,RJ
cust_003729,PE
cust_003730,CE
cust_003731,CE
cust_003732,SP
cust_003733,PR
cust_003734,SP
cust_003735,SP
cust_003736,SP
cust_003737,SP
cust_003738,RJ
cust_003739,DF
cust_003740,SP
cust_003741,SC
cust_003742,MG
cust_003743,SP
cust_003744,RJ
cust_003745,SP
cust_003746,MG
cust_003747,RJ
cust_003748,SP
cust_003749,SP
cust_003750,MG
cust_003751,CE
cust_003752,SP
cust_003753,SC
cust_003754,RS
cust_003755,MT
cust_003756,DF
cust_003757,MG
cust_003758,RS
cust_003759,CE
cust_003760,RJ
cust_003761,SP
cust_003762,SP
cust_003763,DF
cust_003764,BA
cust_003765,SP
cust_003766,MG
cust_003767,RJ
cust_003768,SP
cust_003769,TO
cust_003770,SP
cust_003771,SP
cust_003772,MG
cust_003773,SC
cust_003774,SP
cust_003775,RS
cust_003776,MG
cust_003777,SP
cust_003778,SP
cust_003779,MG
cust_003780,SP
cust_003781,MS
cust_003782,DF
cust_003783,TO
cust_003784,SP
cust_003785,AL
cust_003786,RJ
cust_003787,SP
cust_003788,SP
cust_003789,SP
cust_003790,PR
cust_003791,RJ
cust_003792,SP
cust_003793,MG
cust_003794,SP
cust_003795,MG
cust_003796,SP
cust_003797,DF
cust_003798,DF
cust_003799,RJ
cust_003800,SP
cust_003801,SP
cust_003802,DF
cust_003803,SP
cust_003804,SP
cust_003805,SP
cust_003806,RJ
cust_003807,RJ
cust_003808,GO
cust_003809,SP
cust_003810,SP
cust_003811,DF
cust_003812,DF
cust_003813,SP
cust_003814,RJ
cust_003815,SP
cust_003816,MT
cust_003817,SP
cust_003818,MT
cust_003819,PR
cust_003820,MG
cust_003821,SP
cust_003822,RJ
cust_003823,RJ
cust_003824,SP
cust_003825,RS
cust_003826,AL
cust_003827,MG
cust_003828,PR
cust_003829,SP
cust_003830,RJ
cust_003831,SP
cust_003832,MG
cust_003833,MS
cust_003834,RS
cust_003835,SP
cust_003836,SP
cust_003837,MG
cust_003838,RJ
cust_003839,GO
cust_003840,DF
cust_003841,MG
cust_003842,SP
cust_003843,SP
cust_003844,SP
cust_003845,SP
cust_003846,RJ
cust_003847,RS
cust_003848,RS
cust_003849,SP
cust_003850,RJ
cust_003851,SP
cust_003852,SP
cust_003853,DF
cust_003854,SP
cust_003855,RJ
cust_003856,SP
cust_003857,PE
cust_003858,MG
cust_003859,SP
cust_003860,RJ
cust_003861,SC
cust_003862,PB
cust_003863,SP
cust_003864,PE
cust_003865,MT
cust_003866,PA
cust_003867,RS
cust_003868,RS
cust_003869,RJ
cust_003870,SC
cust_003871,MG
cust_003872,RS
cust_003873,RJ
cust_003874,SC
cust_003875,DF
cust_003876,SP
cust_003877,GO
cust_003878,MG
cust_003879,GO
cust_003880,RJ
cust_003881,SP
cust_003882,PA
cust_003883,SP
cust_003884,GO
cust_003885,RJ
cust_003886,MG
cust_003887,SP
cust_003888,MG
cust_003889,SP
cust_003890,SP
cust_003891,SP
cust_003892,SP
cust_003893,SE
cust_003894,RN
cust_003895,RJ
cust_003896,PR
cust_003897,SP
cust_003898,RS
cust_003899,DF
cust_003900,MA
cust_003901,RJ
cust_003902,BA
cust_003903,SP
cust_003904,AC
cust_003905,SP
cust_003906,MG
cust_003907,RS
cust_003908,PR
cust_003909,SP
cust_003910,MS
cust_003911,SP
cust_003912,MG
cust_003913,SP
cust_003914,SP
cust_003915,MG
cust_003916,RJ
cust_003917,SP
cust_003918,SP
cust_003919,RJ
cust_003920,SC
cust_003921,CE
cust_003922,SP
cust_003923,RJ
cust_003924,SP
cust_003925,SP
cust_003926,RS
cust_003927,MG
cust_003928,SP
cust_003929,SP
cust_003930,SP
cust_003931,GO
cust_003932,AL
cust_003933,SP
cust_003934,SP
cust_003935,ES
cust_003936,MT
cust_003937,RJ
cust_003938,SP
cust_003939,SP
cust_003940,MG
cust_003941,RJ
cust_003942,SP
cust_003943,MG
cust_003944,SP
cust_003945,BA
cust_003946,SP
cust_003947,SP
cust_003948,MG
cust_003949,RJ
cust_003950,AL
cust_003951,MG
cust_003952,SP
cust_003953,PR
cust_003954,SP
cust_003955,CE
cust_003956,SP
cust_003957,MG
cust_003958,SP
cust_003959,RJ
cust_003960,GO
cust_003961,DF
cust_003962,SP
cust_003963,SP
cust_003964,DF
cust_003965,MT
cust_003966,SP
cust_003967,RJ
cust_003968,SP
cust_003969,ES
cust_003970,SP
cust_003971,SP
cust_003972,SC
cust_003973,SP
cust_003974,RJ
cust_003975,RJ
cust_003976,SP
cust_003977,RJ
cust_003978,MG
cust_003979,SP
cust_003980,MG
cust_003981,DF
cust_003982,SC
cust_003983,SP
cust_003984,SP
cust_003985,SP
cust_003986,SP
cust_003987,RJ
cust_003988,RS
cust_003989,SP
cust_003990,SP
cust_003991,SP
cust_003992,PR
cust_003993,SP
cust_003994,RS
cust_003995,SP
cust_003996,PE
cust_003997,CE
cust_003998,SP
cust_003999,SP
cust_004000,RJ
cust_004001,SP
cust_004002,RS
cust_004003,DF
cust_004004,RS
cust_004005,DF
cust_004006,RJ
cust_004007,SP
cust_004008,SC
cust_004009,SP
cust_004010,RS
cust_004011,SP
cust_004012,SP
cust_004013,AM
cust_004014,SP
cust_004015,RO
cust_004016,SE
cust_004017,BA
cust_004018,RS
cust_004019,MG
cust_004020,ES
cust_004021,SP
cust_004022,RJ
cust_004023,MG
cust_004024,RJ
cust_004025,RJ
cust_004026,SP
cust_004027,MG
cust_004028,GO
cust_004029,SP
cust_004030,MT
cust_004031,PR
cust_004032,DF
cust_004033,MG
cust_004034,BA
cust_004035,SP
cust_004036,DF
cust_004037,SP
cust_004038,PE
cust_004039,AM
cust_004040,SP
cust_004041,SP
cust_004042,SC
cust_004043,SP
cust_004044,ES
cust_004045,SP
cust_004046,SP
cust_004047,SE
cust_004048,RS
cust_004049,GO
cust_004050,SP
cust_004051,RS
cust_004052,MG
cust_004053,MG
cust_004054,PR
cust_004055,MG
cust_004056,RJ
cust_004057,SP
cust_004058,BA
cust_004059,SP
cust_004060,PR
cust_004061,SP
cust_004062,MG
cust_004063,SC
cust_004064,SP
cust_004065,SP
cust_004066,SP
cust_004067,MG
cust_004068,GO
cust_004069,SP
cust_004070,SC
cust_004071,SP
cust_004072,RJ
cust_004073,MT
cust_004074,SP
cust_004075,RJ
cust_004076,SP
cust_004077,SP
cust_004078,SP
cust_004079,SP
cust_004080,RS
cust_004081,RJ
cust_004082,MG
cust_004083,SP
cust_004084,SP
cust_004085,RS
cust_004086,RN
cust_004087,SP
cust_004088,PE
cust_004089,MG
cust_004090,MG
cust_004091,RJ
cust_004092,SP
cust_004093,SP
cust_004094,MG
cust_004095,SP
cust_004096,PA
cust_004097,RJ
cust_004098,SP
cust_004099,PR
cust_004100,SP
cust_004101,MG
cust_004102,PR
cust_004103,CE
cust_004104,BA
cust_004105,RS
cust_004106,RS
cust_004107,MA
cust_004108,SP
cust_004109,SP
cust_004110,SP
cust_004111,SP
cust_004112,RS
cust_004113,RS
cust_004114,MG
cust_004115,SP
cust_004116,PR
cust_004117,SP
cust_004118,RS
cust_004119,MG
cust_004120,SP
cust_004121,SP
cust_004122,SP
cust_004123,DF
cust_004124,PA
cust_004125,RS
cust_004126,SP
cust_004127,RJ
cust_004128,PR
cust_004129,BA
cust_004130,SP
cust_004131,SP
cust_004132,PR
cust_004133,SP
cust_004134,SP
cust_004135,SP
cust_004136,MG
cust_004137,GO
cust_004138,PB
cust_004139,MG
cust_004140,MG
cust_004141,SP
cust_004142,MG
cust_004143,SP
cust_004144,MG
cust_004145,SP
cust_004146,SP
cust_004147,SP
cust_004148,SP
cust_004149,SP
cust_004150,SP
cust_004151,RO
cust_004152,RJ
cust_004153,MG
cust_004154,ES
cust_004155,AP
cust_004156,MG
cust_004157,DF
cust_004158,SP
cust_004159,SP
cust_004160,RJ
cust_004161,RS
cust_004162,RS
cust_004163,SP
cust_004164,SP
cust_004165,RS
cust_004166,SP
cust_004167,MG
cust_004168,PR
cust_004169,PR
cust_004170,SC
cust_004171,ES
cust_004172,RJ
cust_004173,SC
cust_004174,MG
cust_004175,SP
cust_004176,SP
cust_004177,SP
cust_004178,RJ
cust_004179,MG
cust_004180,GO
cust_004181,SP
cust_004182,SP
cust_004183,RN
cust_004184,SP
cust_004185,RJ
cust_004186,MG
cust_004187,MG
cust_004188,SP
cust_004189,SP
cust_004190,SP
cust_004191,MG
cust_004192,MG
cust_004193,SP
cust_004194,RS
cust_004195,DF
cust_004196,SP
cust_004197,RJ
cust_004198,PR
cust_004199,SP
cust_004200,SP
cust_004201,MG
cust_004202,CE
cust_004203,DF
cust_004204,MG
cust_004205,SC
cust_004206,SP
cust_004207,RS
cust_004208,RJ
cust_004209,SP
cust_004210,PR
cust_004211,MG
cust_004212,SP
cust_004213,PA
cust_004214,SP
cust_004215,SP
cust_004216,SP
cust_004217,BA
cust_004218,PR
cust_004219,SP
cust_004220,RS
cust_004221,RJ
cust_004222,SC
cust_004223,RJ
cust_004224,RJ
cust_004225,MS
cust_004226,SP
cust_004227,SP
cust_004228,MG
cust_004229,AL
cust_004230,SP
cust_004231,SP
cust_004232,SP
cust_004233,RJ
cust_004234,SP
cust_004235,RS
cust_004236,RR
cust_004237,RJ
cust_004238,SP
cust_004239,RJ
cust_004240,SP
cust_004241,PE
cust_004242,RJ
cust_004243,SP
cust_004244,RS
cust_004245,RJ
cust_004246,RS
cust_004247,SP
cust_004248,DF
cust_004249,MS
cust_004250,RS
cust_004251,PB
cust_004252,SP
cust_004253,RJ
cust_004254,MG
cust_004255,MG
cust_004256,RJ
cust_004257,SP
cust_004258,SP
cust_004259,SP
cust_004260,SP
cust_004261,SC
cust_004262,SP
cust_004263,SP
cust_004264,MG
cust_004265,MG
cust_004266,ES
cust_004267,MG
cust_004268,SP
cust_004269,BA
cust_004270,MG
cust_004271,SP
cust_004272,MG
cust_004273,CE
cust_004274,RJ
cust_004275,SP
cust_004276,SP
cust_004277,SP
cust_004278,RJ
cust_004279,MG
cust_004280,SP
cust_004281,MS
cust_004282,SC
cust_004283,MG
cust_004284,DF
cust_004285,SP
cust_004286,RJ
cust_004287,RS
cust_004288,DF
cust_004289,BA
cust_004290,SP
cust_004291,MS
cust_004292,SP
cust_004293,PE
cust_004294,AL
cust_004295,SP
cust_004296,PR
cust_004297,SP
cust_004298,RJ
cust_004299,MG
cust_004300,MG
cust_004301,MS
cust_004302,RS
cust_004303,RJ
cust_004304,DF
cust_004305,MA
cust_004306,SP
cust_004307,TO
cust_004308,SP
cust_004309,DF
cust_004310,SP
cust_004311,SP
cust_004312,RJ
cust_004313,RS
cust_004314,SP
cust_004315,SP
cust_004316,MG
cust_004317,CE
cust_004318,SP
cust_004319,SP
cust_004320,RJ
cust_004321,SP
cust_004322,DF
cust_004323,DF
cust_004324,MG
cust_004325,SP
cust_004326,BA
cust_004327,MG
cust_004328,DF
cust_004329,RS
cust_004330,BA
cust_004331,MG
cust_004332,RJ
cust_004333,PB
cust_004334,MG
cust_004335,MG
cust_004336,SP
cust_004337,MG
cust_004338,MG
cust_004339,SP
cust_004340,SP
cust_004341,MG
cust_004342,SC
cust_004343,MG
cust_004344,SP
cust_004345,RS
cust_004346,SP
cust_004347,RJ
cust_004348,SP
cust_004349,SP
cust_004350,SP
cust_004351,SP
cust_004352,SP
cust_004353,RJ
cust_004354,RJ
cust_004355,RJ
cust_004356,SP
cust_004357,GO
cust_004358,SP
cust_004359,RJ
cust_004360,SP
cust_004361,SP
cust_004362,MG
cust_004363,MG
cust_004364,PE
cust_004365,MG
cust_004366,PB
cust_004367,SP
cust_004368,SP
cust_004369,SP
cust_004370,SP
cust_004371,MG
cust_004372,RS
cust_004373,SP
cust_004374,MA
cust_004375,GO
cust_004376,SP
cust_004377,SP
cust_004378,SP
cust_004379,SP
cust_004380,SP
cust_004381,MG
cust_004382,SP
cust_004383,SP
cust_004384,AC
cust_004385,PR
cust_004386,MA
cust_004387,SP
cust_004388,SP
cust_004389,MG
cust_004390,SP
cust_004391,SP
cust_004392,RS
cust_004393,RS
cust_004394,RJ
cust_004395,RJ
cust_004396,RJ
cust_004397,SP
cust_004398,SP
cust_004399,SP
cust_004400,SP
cust_004401,PB
cust_004402,MG
cust_004403,PR
cust_004404,SP
cust_004405,RJ
cust_004406,SP
cust_004407,SP
cust_004408,SP
cust_004409,BA
cust_004410,RS
cust_004411,MG
cust_004412,RJ
cust_004413,PA
cust_004414,SP
cust_004415,SP
cust_004416,SP
cust_004417,BA
cust_004418,AM
cust_004419,SP
cust_004420,PE
cust_004421,DF
cust_004422,SP
cust_004423,RJ
cust_004424,RJ
cust_004425,SE
cust_004426,SP
cust_004427,BA
cust_004428,SP
cust_004429,SC
cust_004430,RJ
cust_004431,MG
cust_004432,GO
cust_004433,DF
cust_004434,ES
cust_004435,SP
cust_004436,PR
cust_004437,SP
cust_004438,RJ
cust_004439,MG
cust_004440,RJ
cust_004441,MG
cust_004442,RR
cust_004443,SP
cust_004444,RS
cust_004445,RJ
cust_004446,SP
cust_004447,SP
cust_004448,MA
cust_004449,PE
cust_004450,CE
cust_004451,AC
cust_004452,SP
cust_004453,SP
cust_004454,RS
cust_004455,RJ
cust_004456,RJ
cust_004457,SP
cust_004458,MG
cust_004459,MG
cust_004460,SP
cust_004461,RJ
cust_004462,MG
cust_004463,MG
cust_004464,SP
cust_004465,SC
cust_004466,SP
cust_004467,SP
cust_004468,BA
cust_004469,MG
cust_004470,SP
cust_004471,PR
cust_004472,MG
cust_004473,BA
cust_004474,SC
cust_004475,MG
cust_004476,RJ
cust_004477,SP
cust_004478,SP
cust_004479,RJ
cust_004480,MG
cust_004481,RJ
cust_004482,SP
cust_004483,SP
cust_004484,RJ
cust_004485,SP
cust_004486,SC
cust_004487,SP
cust_004488,MG
cust_004489,MS
cust_004490,SP
cust_004491,RJ
cust_004492,SP
cust_004493,MG
cust_004494,MG
cust_004495,RJ
cust_004496,MG
cust_004497,CE
cust_004498,SP
cust_004499,SP
cust_004500,ES
cust_004501,MG
cust_004502,PE
cust_004503,MG
cust_004504,DF
cust_004505,RJ
cust_004506,SC
cust_004507,PA
cust_004508,MG
cust_004509,SP
cust_004510,SP
cust_004511,SP
cust_004512,SP
cust_004513,SP
cust_004514,MG
cust_004515,MG
cust_004516,RJ
cust_004517,MG
cust_004518,SP
cust_004519,SP
cust_004520,SP
cust_004521,MG
cust_004522,SP
cust_004523,SP
cust_004524,RJ
cust_004525,DF
cust_004526,SP
cust_004527,RS
cust_004528,RS
cust_004529,BA
cust_004530,MT
cust_004531,SP
cust_004532,SP
cust_004533,PE
cust_004534,RJ
cust_004535,MG
cust_004536,RS
cust_004537,RS
cust_004538,MT
cust_004539,RR
cust_004540,PR
cust_004541,SP
cust_004542,PE
cust_004543,SP
cust_004544,SP
cust_004545,CE
cust_004546,SP
cust_004547,SP
cust_004548,SP
cust_004549,ES
cust_004550,RJ
cust_004551,RS
cust_004552,SP
cust_004553,SC
cust_004554,SC
cust_004555,SP
cust_004556,RJ
cust_004557,SP
cust_004558,SE
cust_004559,RS
cust_004560,MT
cust_004561,SP
cust_004562,BA
cust_004563,SC
cust_004564,PR
cust_004565,RN
cust_004566,RJ
cust_004567,SP
cust_004568,RS
cust_004569,SC
cust_004570,MG
cust_004571,SP
cust_004572,RJ
cust_004573,SP
cust_004574,RJ
cust_004575,RS
cust_004576,SC
cust_004577,SP
cust_004578,RJ
cust_004579,SP
cust_004580,SP
cust_004581,BA
cust_004582,CE
cust_004583,SP
cust_004584,SC
cust_004585,CE
cust_004586,GO
cust_004587,SP
cust_004588,PB
cust_004589,SP
cust_004590,SP
cust_004591,SP
cust_004592,RJ
cust_004593,SP
cust_004594,SP
cust_004595,SP
cust_004596,DF
cust_004597,PE
cust_004598,SP
cust_004599,ES
